1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0.3167774,0.0327931,0.1160133,0.0502556,0.031604,0.0313082,0.0130956,0.0199096,0.1304044,0.2872351,0.0439539,0.4560222,0.013975,0.0225321,0.0417745,0.0052057,0.0120761,0.148261,0.0224596,0.0615416,0.2168494,0.0167649,0.0456537,0.0237481,0.152935,0.0502391,0.3951689,0.4159241,0.0160263,0.2202618,0.0309373,0.0125075,0.0138293,0.9673643,0.0238946,0.1432374,0.1718682,0.1081729,0.1100834,0.0056176,0.0173192,0.0235391,0.1239771,0.2290795,0.0065083,0.3820893,0.1485294,0.014259,0.0060122,0.0443155,0.2442058,0.1349988,0.5224389,0.1322836,0.2577365,0.0202019,0.0134886,0.1027916,0.0138798,0.6448461,0.4879806,0.2197192,0.4510952,0.0173122
0.3139785,0.0115893,0.1146435,0.0660566,0.0144249,0.0101495,0.024917,0.0048458,0.1304635,0.2902731,0.0465743,0.4542482,0.0406522,0.0158897,0.0266555,0.0132577,0.0095008,0.146829,0.0204473,0.0944351,0.2149886,0.0348962,0.0289593,0.0161884,0.1522826,0.0559484,0.3928125,0.4130067,0.0257238,0.2166193,0.0413011,0.0142784,0.0201225,0.9600643,0.0183861,0.1417593,0.1710634,0.1050494,0.1080324,0.0218476,0.0162964,0.0054642,0.1224681,0.2043822,0.0176574,0.3782759,0.1445582,0.0067213,0.0369914,0.0236427,0.2621034,0.1342128,0.5266527,0.1311461,0.2550218,0.0164999,0.0270909,0.0623823,0.0124078,0.6079193,0.4837112,0.2166779,0.4471345,0.016793
0.3128391,0.0099716,0.1141489,0.0693694,0.0035262,0.0381779,0.010977,0.0224698,0.1292776,0.2875181,0.0356509,0.4523843,0.0039961,0.0066255,0.0225398,0.0191173,0.0190975,0.1480385,0.022671,0.0698758,0.2148635,0.0372384,0.0158441,0.021914,0.1519819,0.0245326,0.3927162,0.4120953,0.013736,0.2169009,0.0479679,0.0181456,0.0266689,0.9599131,0.0228537,0.141775,0.1708883,0.1153308,0.1079891,0.0064014,0.0267406,0.0058404,0.1224425,0.2267597,0.0059307,0.3785136,0.1439256,0.0168007,0.037092,0.0281656,0.2591092,0.1338411,0.5037465,0.1314165,0.2556716,0.016951,0.0086853,0.0954819,0.0182451,0.6238725,0.4838702,0.2101163,0.4473333,0.0119634
0.3141676,0.0257324,0.1142069,0.054091,0.0236872,0.0155037,0.0229485,0.018426,0.1294434,0.2860771,0.0467675,0.4521422,0.0414396,0.0225844,0.0282445,0.0114383,0.0181571,0.1477221,0.0083661,0.0538243,0.2149921,0.0236813,0.0415948,0.0210815,0.1519785,0.0431187,0.3919842,0.4122065,0.0213815,0.2169059,0.0340003,0.0092533,0.0049531,0.9588084,0.0280747,0.1414628,0.1709234,0.108877,0.1082425,0.0094286,0.0172353,0.0221986,0.1230377,0.2174246,0.0112709,0.3791805,0.1413157,0.0075513,0.0038233,0.0399448,0.2634423,0.133891,0.5056963,0.1316335,0.2561152,0.0144285,0.0114326,0.0953197,0.0200952,0.6624082,0.4851064,0.2167545,0.4486674,0.0148303
0.3155659,0.0100636,0.1148425,0.0562487,0.0165992,0.0229626,0.0124801,0.0099615,0.129287,0.2891077,0.0195968,0.4511856,0.0243701,0.0125332,0.0305411,0.008369,0.0216079,0.1472892,0.0145762,0.0775383,0.2152553,0.0136252,0.0338156,0.0249283,0.1516144,0.0217711,0.3928725,0.4131781,0.0082756,0.2179743,0.0543405,0.0374222,0.0218085,0.96152,0.0083268,0.1421541,0.1711519,0.1259148,0.1087899,0.0095732,0.0180632,0.025111,0.123424,0.2074888,0.0146675,0.3803061,0.1483257,0.0083535,0.0238986,0.0312713,0.2616639,0.1343936,0.4937109,0.1318428,0.2571884,0.0125652,0.0202858,0.1028366,0.0106631,0.641255,0.4878003,0.2168079,0.4509107,0.0195895
0.3105414,0.0118089,0.1157833,0.0489792,0.0187395,0.0384574,0.0383764,0.0241719,0.129895,0.2838972,0.0177591,0.4532137,0.0445131,0.0209967,0.0258049,0.0158329,0.0251507,0.1480603,0.0290162,0.0579042,0.2163021,0.0412302,0.0370192,0.0083659,0.1521835,0.053971,0.3940034,0.4145145,0.0149135,0.2192568,0.0319282,0.0339264,0.0265778,0.9623061,0.0121016,0.1425627,0.1716375,0.1061727,0.1097606,0.0077435,0.0328046,0.0051328,0.1237776,0.2184778,0.0054427,0.3819684,0.1465655,0.0085788,0.041736,0.0223744,0.2270859,0.1348477,0.5443128,0.1322471,0.2586606,0.0014164,0.0025497,0.0861895,0.0268124,0.6377251,0.4904622,0.2144026,0.4529659,0.0120562
0.3152286,0.0322831,0.1156361,0.0666448,0.0101107,0.0150935,0.0339876,0.0050811,0.129858,0.2860611,0.0241818,0.4549935,0.01034,0.0105371,0.0362112,0.0201565,0.0259336,0.1474551,0.0074685,0.0778817,0.2154617,0.0485986,0.0322401,0.0100453,0.1522868,0.0256179,0.3928254,0.4129154,0.0178254,0.2176445,0.0334984,0.0171962,0.036258,0.9586427,0.0056534,0.1417804,0.1709527,0.0930731,0.1084659,0.0190354,0.0224536,0.0222267,0.1224066,0.217413,0.0181224,0.379006,0.1431058,0.0093399,0.0082912,0.0265939,0.2445761,0.1339306,0.497928,0.1311986,0.2553428,0.0171852,0.0132064,0.0831842,0.0069871,0.6191804,0.4829145,0.2135739,0.4469724,0.0065246
0.3133936,0.0113892,0.113831,0.0601174,0.0087952,0.0283546,0.0133828,0.0194609,0.1296869,0.2841206,0.0213994,0.4493098,0.0116068,0.0252497,0.034543,0.0025457,0.0084229,0.147226,0.0045044,0.0759966,0.2146912,0.0243716,0.0375406,0.0290159,0.1524646,0.0528257,0.3917301,0.4108901,0.0207841,0.2161264,0.0435416,0.0099067,0.0070896,0.9574008,0.0148532,0.1415908,0.1706861,0.0862294,0.1079212,0.0210499,0.0078675,0.0393199,0.1225422,0.2071896,0.0224766,0.3786022,0.1451496,0.0113967,0.0303262,0.0440079,0.2729771,0.1337542,0.5056531,0.1311321,0.2556019,0.0094006,0.0126018,0.0780046,0.0214846,0.6587627,0.4835335,0.2162763,0.4469666,0.0092269
0.3124409,0.0218814,0.1144411,0.0608736,0.0076213,0.0260842,0.0171311,0.0099015,0.1290725,0.2866078,0.0316271,0.4495638,0.0276247,0.0088291,0.0232527,0.0158632,0.0075759,0.147718,0.0421421,0.0658927,0.2147465,0.0224381,0.0506882,0.0301066,0.151303,0.0662443,0.3915899,0.4107028,0.0206632,0.2165335,0.0428108,0.0233268,0.0133542,0.9567205,0.0073983,0.1412779,0.1706459,0.1126061,0.1079376,0.0080366,0.035033,0.0227504,0.1225983,0.2239814,0.0053748,0.3788027,0.1434771,0.0079848,0.0156598,0.0189368,0.2507225,0.1336778,0.4882232,0.1314013,0.2558582,0.0117425,0.0069122,0.0829633,0.016992,0.6242994,0.4843696,0.21701,0.4478541,0.0261394
0.3138562,0.0096392,0.1145829,0.0483063,0.003867,0.0165577,0.0092163,0.0030674,0.129363,0.2878524,0.0285611,0.4499696,0.0282205,0.0114094,0.0183855,0.013751,0.0165044,0.1472617,0.0396068,0.0743935,0.2151699,0.0197333,0.0267324,0.0035345,0.1516648,0.0450793,0.3918461,0.411741,0.0105435,0.2174019,0.0587481,0.0078746,0.0209926,0.9566112,0.0188754,0.1415806,0.1708357,0.102167,0.1086994,0.0177255,0.0288317,0.0143924,0.1232227,0.2227202,0.0051419,0.3801449,0.1425571,0.0155003,0.0280229,0.0256486,0.2828122,0.134084,0.5242317,0.1317611,0.2566186,0.0131769,0.0043374,0.0724871,0.0122766,0.6486251,0.4868132,0.2135019,0.45007,0.0069276
0.31455,0.002787,0.1153126,0.0609012,0.0084853,0.0297683,0.0245043,0.0107883,0.1290717,0.285413,0.0094454,0.4509226,0.0248213,0.0122689,0.0369841,0.0288458,0.0235124,0.1477066,0.0119512,0.0737597,0.2158153,0.0290617,0.0178567,0.0099192,0.1521105,0.0361377,0.3926905,0.4127565,0.003881,0.2186002,0.069272,0.0051214,0.0240846,0.9578577,0.0118107,0.1422305,0.1711501,0.1119443,0.1092659,0.0236651,0.0304119,0.0114024,0.1238186,0.200646,0.0020479,0.3813764,0.1480579,0.0029391,0.0232296,0.0317372,0.2686772,0.1343445,0.4750193,0.1320375,0.2581798,0.009328,0.007384,0.0782423,0.0077766,0.6476612,0.4900109,0.216524,0.4524059,0.0039522
0.3150017,0.0306698,0.1161419,0.0865473,0.0397618,0.0093361,0.0032911,0.001829,0.1297778,0.2858772,0.0202129,0.4528174,0.0432241,0.01186,0.0199034,0.007558,0.0137523,0.1480566,0.0105471,0.0741891,0.2166202,0.0241472,0.0202227,0.0269302,0.1526012,0.0290059,0.3933467,0.4138607,0.0091733,0.2195501,0.0513515,0.00639,0.0273017,0.9605022,0.0216759,0.1421168,0.1709584,0.1013075,0.1089617,0.0371463,0.0078244,0.0134266,0.1231151,0.2055578,0.00785,0.3796987,0.1454904,0.0264845,0.0033517,0.0193913,0.2573829,0.1338614,0.5028504,0.1311521,0.2557068,0.0172229,0.0135566,0.0900666,0.0134141,0.6360939,0.4829503,0.2131858,0.447068,0.0114814
0.314567,0.0071104,0.1138711,0.0627473,0.0098115,0.018244,0.0125233,0.0150846,0.1291784,0.2845573,0.0159286,0.4487621,0.0383947,0.0106525,0.0320214,0.0112842,0.0265763,0.1471993,0.0234629,0.0863345,0.2143173,0.0397908,0.0408096,0.0293961,0.1520954,0.0335479,0.3904251,0.4097576,0.0195266,0.2152412,0.0495319,0.0207008,0.0394905,0.9551229,0.0460971,0.1411661,0.1703059,0.0963678,0.1074555,0.0163533,0.0183345,0.0253964,0.1222234,0.201871,0.0274143,0.3774951,0.1418636,0.0102835,0.0137384,0.0043661,0.2384382,0.1332872,0.4931888,0.1308217,0.2546944,0.0126602,0.0129631,0.0941079,0.0059413,0.6081132,0.4813138,0.2152895,0.4454933,0.0048176
0.3126261,0.0265846,0.1139757,0.0479246,0.025682,0.0287356,0.0060863,0.0092107,0.1288802,0.2867061,0.0167748,0.4479791,0.0231571,0.0220492,0.0235864,0.0175714,0.0266803,0.1472119,0.04119,0.053622,0.2139355,0.0364316,0.0209306,0.011492,0.1516018,0.0368917,0.3900633,0.4089871,0.0131436,0.2156934,0.0303642,0.0332211,0.0109853,0.95452,0.0292769,0.140974,0.1699095,0.1076195,0.1074278,0.0152738,0.0273137,0.0133684,0.1225396,0.2123435,0.0161891,0.3765911,0.1417737,0.0013789,0.0107845,0.0278289,0.2560193,0.1331274,0.495844,0.1308509,0.254867,0.0060151,0.0206681,0.0965248,0.0345549,0.6169378,0.4817316,0.2104741,0.4456718,0.0036322
0.3114818,0.0126382,0.1139881,0.0294435,0.0135804,0.023131,0.016261,0.0013719,0.1285103,0.2802864,0.031945,0.4469162,0.0283866,0.031557,0.0142273,0.008097,0.0154429,0.1474059,0.0058538,0.0617582,0.2141158,0.023834,0.0331195,0.0302001,0.1512503,0.0465178,0.3887451,0.4083158,0.0224912,0.2157864,0.0488186,0.0052377,0.0346667,0.9554054,0.0123822,0.1410363,0.170162,0.1091574,0.1078019,0.0211314,0.0086832,0.0185637,0.1263435,0.199694,0.0203595,0.3747396,0.1407173,0.0129886,0.0223884,0.020735,0.2512102,0.1333959,0.5179249,0.1310819,0.2555275,0.017872,0.0161878,0.0957893,0.0291708,0.6289662,0.4841718,0.2172134,0.4478378,0.0150166
0.3136687,0.0100453,0.1145209,0.0618094,0.0207136,0.0186748,0.0466267,0.0014836,0.1280372,0.2851074,0.0317618,0.4477092,0.016385,0.0196764,0.0088241,0.0137155,0.0181485,0.1469074,0.0247275,0.0572657,0.2144758,0.0317513,0.0418035,0.0122852,0.1510468,0.0364911,0.388065,0.4081716,0.0123733,0.2166212,0.0371311,0.0198519,0.0365377,0.955334,0.0067696,0.1413239,0.1706279,0.0778252,0.1081694,0.0093607,0.0203742,0.0163086,0.1265867,0.2287383,0.0062068,0.375985,0.1419393,0.0170886,0.0050351,0.0321399,0.2749278,0.1330923,0.5527647,0.131331,0.2566577,0.0150391,0.0129088,0.0805903,0.0300395,0.6285369,0.48655,0.2156212,0.4494667,0.0048995
0.3141928,0.0082183,0.1150904,0.0713739,0.0166585,0.0145548,0.0183655,0.0069561,0.128555,0.2845947,0.0269971,0.447623,0.0093499,0.0154259,0.0174829,0.0221858,0.0211561,0.1468599,0.0317261,0.0927242,0.2146718,0.0293958,0.0511616,0.019966,0.152952,0.0312126,0.3893269,0.4092524,0.0105471,0.2174172,0.035419,0.0113122,0.0442955,0.9548389,0.0070958,0.1415943,0.1708688,0.0991997,0.1087377,0.0195067,0.0300429,0.023944,0.1251451,0.2168219,0.013904,0.3784881,0.1442898,0.0138563,0.0043687,0.0526298,0.2665882,0.1333395,0.5180896,0.1314106,0.2573508,0.0228344,0.0093464,0.0910745,0.0167242,0.6379738,0.4876607,0.2154651,0.4499898,0.0130652
0.3135136,0.0274992,0.1145231,0.0558872,0.0101625,0.0108783,0.014084,0.0219492,0.1297796,0.2879632,0.0172342,0.4479933,0.0293313,0.022033,0.0053953,0.0290198,0.0152669,0.1461434,0.022995,0.0729959,0.2135899,0.0318401,0.0324351,0.0150754,0.1519651,0.0379652,0.3879912,0.4072124,0.0280888,0.2150159,0.0409179,0.0164586,0.0179122,0.9506059,0.0061683,0.1405334,0.1696587,0.1084503,0.1071104,0.0025057,0.008374,0.0273373,0.1222768,0.2172668,0.011923,0.3755958,0.1450021,0.0088274,0.0092642,0.0402061,0.2796598,0.1330788,0.4802221,0.130528,0.253794,0.0141482,0.0076587,0.0835738,0.016099,0.623274,0.4801183,0.212708,0.4437579,0.0163567
0.3132144,0.0058959,0.1133056,0.0480725,0.0132453,0.028053,0.0199043,0.0029698,0.1279551,0.284066,0.0258593,0.4444095,0.0204329,0.0301246,0.0404349,0.0159849,0.0059614,0.146883,0.0138104,0.0574101,0.2127745,0.0112176,0.0345114,0.007935,0.1512306,0.0538852,0.3870046,0.4048935,0.0195935,0.2144145,0.0431473,0.0049107,0.0349476,0.9496577,0.0079742,0.1401683,0.169261,0.0992362,0.1071027,0.0078187,0.0280782,0.021733,0.1219213,0.208812,0.0070383,0.3757358,0.1422001,0.0044698,0.0078251,0.025715,0.2809532,0.1326003,0.5141201,0.1304954,0.2541128,0.0038768,0.0193915,0.084325,0.0112815,0.6115024,0.4796498,0.2120119,0.4437394,0.0102448
0.3108478,0.0153549,0.1132121,0.0458762,0.0080058,0.0244884,0.0093866,0.0051671,0.1281484,0.2848943,0.032112,0.4428543,0.0179775,0.0148906,0.0031015,0.0028672,0.0043536,0.1461055,0.0055867,0.0844777,0.2126266,0.032028,0.0233005,0.019291,0.1516227,0.0401397,0.3874967,0.4045162,0.0032862,0.2139508,0.0512873,0.0116715,0.017568,0.9470079,0.0107195,0.1400482,0.1689748,0.1045882,0.1066609,0.0075604,0.0313097,0.0092062,0.1217037,0.199283,0.0204716,0.3755044,0.1432089,0.010681,0.0252089,0.0138151,0.2513762,0.1321481,0.5168338,0.1305107,0.2543104,0.0323742,0.0046336,0.1004817,0.004435,0.6079529,0.4803875,0.2150372,0.4443642,0.0114913
0.3115328,0.0251119,0.113591,0.0358655,0.0126639,0.0053509,0.0295267,0.0082954,0.1284181,0.2830496,0.0085134,0.4429562,0.0278357,0.0120729,0.0270436,0.0052152,0.0176081,0.1465385,0.0363832,0.0752497,0.2131694,0.0278829,0.0302216,0.0056374,0.1518489,0.039092,0.3881302,0.4051285,0.0161429,0.2149057,0.0336593,0.0293444,0.0114236,0.94843,0.0295649,0.1402343,0.1692811,0.1026598,0.1070847,0.0097321,0.0251758,0.025343,0.1222633,0.2091646,0.0035005,0.3768298,0.1411395,0.0058964,0.006987,0.0277099,0.2561375,0.1325153,0.5200292,0.1308742,0.2549943,0.012831,0.0083339,0.0850875,0.0093939,0.6385453,0.4828704,0.2138151,0.4460832,0.01038
0.3140661,0.0420876,0.1142368,0.0813336,0.0147379,0.0148742,0.0229065,0.0140046,0.1284988,0.2847785,0.0336218,0.444841,0.0393884,0.0161577,0.0277516,0.0227585,0.0155583,0.1470365,0.0282906,0.0739579,0.2134453,0.005978,0.0270382,0.0136899,0.1516592,0.0535205,0.3885079,0.4062992,0.0223782,0.2160559,0.0356647,0.0107733,0.0087041,0.9497126,0.0221952,0.1404403,0.1697502,0.0891379,0.1079077,0.006705,0.0233061,0.0041721,0.1226841,0.2238229,0.037013,0.3783307,0.1452647,0.0231398,0.0312588,0.0320937,0.2555401,0.1328752,0.518251,0.1311435,0.2564558,0.0038271,0.0079477,0.0769166,0.0072567,0.6538215,0.4853802,0.217704,0.4485448,0.0101575
0.3171562,0.025505,0.1149195,0.0613078,0.03189,0.0224002,0.0009014,0.0010009,0.1287986,0.2818741,0.0394245,0.4440386,0.0179441,0.0360549,0.0349521,0.0270117,0.0216285,0.1470903,0.0081817,0.0786312,0.2142048,0.015119,0.0259111,0.0045221,0.1524542,0.0491561,0.3893753,0.4073189,0.0097065,0.217158,0.0683166,0.0012301,0.0435069,0.9508836,0.008983,0.1405817,0.1696748,0.0955533,0.1081878,0.0162207,0.0144742,0.0046018,0.1219258,0.2133297,0.014918,0.3770552,0.1437365,0.0073868,0.0217079,0.0348414,0.271654,0.1324624,0.50554,0.1306781,0.2545773,0.0099354,0.0308322,0.0954468,0.0197139,0.5867428,0.4793532,0.2080804,0.4436614,0.0056185
0.31137,0.0083676,0.1132171,0.078076,0.0106693,0.0067799,0.0076985,0.0227213,0.1284682,0.2807532,0.0391801,0.4422041,0.0263111,0.0152043,0.0112278,0.0102894,0.0046485,0.1470096,0.0209262,0.0541342,0.2119426,0.0346311,0.0109472,0.0133978,0.1522089,0.0336334,0.3868426,0.4037602,0.017318,0.2135784,0.0530561,0.0024218,0.0163896,0.9462765,0.0346362,0.1394903,0.1688544,0.085324,0.1067073,0.0175852,0.0171765,0.0120365,0.1209679,0.2062787,0.0211169,0.375171,0.1395982,0.0030271,0.0255909,0.0232345,0.2751654,0.1320386,0.4800689,0.1301382,0.2532977,0.033629,0.0055567,0.0697936,0.0155944,0.6019237,0.4775983,0.2097378,0.4420564,0.0154119
0.3145688,0.0168411,0.1132189,0.0551458,0.0220201,0.0121085,0.0142786,0.018742,0.1283052,0.2831028,0.0270202,0.4417453,0.0218929,0.0304406,0.0177403,0.0158814,0.0015635,0.1472481,0.0230718,0.0574098,0.2117537,0.0249709,0.0226211,0.0029553,0.1519927,0.0457628,0.3866872,0.4040138,0.0108384,0.2136825,0.0276204,0.0043305,0.0275887,0.9457366,0.0101361,0.1394703,0.168643,0.1325295,0.1066067,0.0242255,0.0138735,0.0228224,0.1213527,0.2131312,0.0205269,0.375626,0.1432503,0.0330465,0.0098124,0.0379756,0.2586816,0.1320791,0.5073123,0.1303495,0.2535758,0.0102909,0.0057174,0.0791071,0.0179952,0.6191654,0.4778501,0.2137142,0.4422361,0.0079422
0.3133379,0.0135755,0.1134808,0.0590642,0.0227923,0.0163482,0.012982,0.0112963,0.1286438,0.2833158,0.0052722,0.4411741,0.0150185,0.0099293,0.0174606,0.0243729,0.0186883,0.1472278,0.0092789,0.071896,0.2119283,0.0326366,0.0160129,0.0034523,0.1519236,0.0306865,0.3872318,0.4039662,0.0083057,0.2140649,0.0517144,0.0216809,0.0225483,0.9463849,0.0126084,0.1392809,0.1687259,0.1107504,0.106663,0.0220782,0.0233212,0.0127709,0.1218304,0.2362735,0.0106418,0.3766461,0.142738,0.0085528,0.0083495,0.0181219,0.2600699,0.1318937,0.4987701,0.1304752,0.2541332,0.0097407,0.0200817,0.0806971,0.0187572,0.6342993,0.4800003,0.2150452,0.4443063,0.0159359
